Date,Department,Region,Revenue,Expenses,Patients,Outstanding_AR,Outstanding_AP,Budget,Cash_on_Hand,Profit
2023-01-05 04:25:02.715135756,Emergency,West,5988,5288,28,2227,1510,5065,16053,700
2023-01-05 05:17:32.152607632,Emergency,South,7732,3860,73,4649,1668,13963,5615,3872
2023-01-05 06:10:01.590079504,Emergency,West,7279,8105,37,7022,4586,8143,24029,-826
2023-01-05 07:02:31.027551380,Orthopedics,South,4469,6375,92,3634,1140,11975,19864,-1906
2023-01-05 07:55:00.465023252,Oncology,East,3630,8790,74,1773,4194,5186,9425,-5160
2023-01-05 08:47:29.902495124,Emergency,East,5278,3471,51,6016,848,12109,7135,1807
2023-01-05 09:39:59.339967000,Oncology,West,4038,7234,57,7572,4914,3050,11971,-3196
2023-01-05 10:32:28.777438872,Neurology,East,7432,5836,49,3256,6440,5723,19374,1596
2023-01-05 11:24:58.214910748,Radiology,East,12671,7288,75,5411,6013,6791,24174,5383
2023-01-05 12:17:27.652382620,Emergency,East,7021,8595,87,5889,5085,9594,9990,-1574
2023-01-05 13:09:57.089854492,Neurology,East,6330,5337,61,2838,4995,6052,12771,993
2023-01-05 14:02:26.527326368,Emergency,North,8470,6150,89,2747,7086,11040,6411,2320
2023-01-05 14:54:55.964798240,Cardiology,South,9077,9964,74,6631,4084,11954,7001,-887
2023-01-05 15:47:25.402270116,Pediatrics,South,14766,6179,44,1722,6293,8458,15048,8587
2023-01-05 16:39:54.839741988,Neurology,North,12667,2778,7,7361,1054,10404,19432,9889
2023-01-05 17:32:24.277213860,Emergency,East,6761,9780,53,7210,1180,11077,16821,-3019
2023-01-05 18:24:53.714685736,General Surgery,South,7219,1272,18,2490,6568,7289,24193,5947
2023-01-05 19:17:23.152157608,Pediatrics,South,13501,2501,24,2249,7868,3364,21566,11000
2023-01-05 20:09:52.589629484,Neurology,South,13370,7902,82,3690,5044,6917,5675,5468
2023-01-05 21:02:22.027101356,General Surgery,West,9001,8088,70,1096,3599,5585,21558,913
2023-01-05 21:54:51.464573228,General Surgery,North,3387,4576,29,2268,4150,7684,16291,-1189
2023-01-05 22:47:20.902045104,Orthopedics,West,2641,8628,8,1625,5080,10245,16939,-5987
2023-01-05 23:39:50.339516976,General Surgery,West,7612,6727,45,2679,6288,10465,10407,885
2023-01-06 00:32:19.776988852,Emergency,North,9210,2281,67,7843,1041,4129,11668,6929
2023-01-06 01:24:49.214460724,Orthopedics,South,2574,2269,52,4923,1956,6032,15686,305
2023-01-06 02:17:18.651932596,Cardiology,West,13336,5335,59,3804,3643,11866,16328,8001
2023-01-06 03:09:48.089404472,Emergency,South,11913,3254,6,387,5404,3681,21021,8659
2023-01-06 04:02:17.526876344,Radiology,West,11210,2575,27,5652,6888,9951,9766,8635
2023-01-06 04:54:46.964348220,General Surgery,South,9796,9759,52,1632,1242,5479,9527,37
2023-01-06 05:47:16.401820092,Cardiology,East,14250,4187,89,5086,3678,5912,18461,10063
2023-01-06 06:39:45.839291964,Pediatrics,East,13612,4283,19,3958,3286,6685,6862,9329
2023-01-06 07:32:15.276763840,Neurology,East,10591,1598,55,7131,2665,9230,8203,8993
2023-01-06 08:24:44.714235712,General Surgery,North,6690,7411,28,3939,4440,12735,8917,-721
2023-01-06 09:17:14.151707588,Oncology,East,3456,9235,24,5984,7418,8137,20146,-5779
2023-01-06 10:09:43.589179460,Cardiology,West,3595,2881,60,7171,7798,10099,14024,714
2023-01-06 11:02:13.026651332,Oncology,South,10308,4543,42,2435,6549,11776,13321,5765
2023-01-06 11:54:42.464123208,General Surgery,South,9986,7152,29,160,565,9699,23306,2834
2023-01-06 12:47:11.901595080,Oncology,South,10574,2883,90,2701,972,7668,19263,7691
2023-01-06 13:39:41.339066956,General Surgery,South,4129,8356,56,495,336,4627,21460,-4227
2023-01-06 14:32:10.776538828,Neurology,West,12042,9572,55,2952,5164,6790,12216,2470
2023-01-06 15:24:40.214010700,Pediatrics,South,2831,6951,51,3159,1638,6034,8822,-4120
2023-01-06 16:17:09.651482576,Neurology,West,6968,6762,72,2879,1971,10542,16674,206
2023-01-06 17:09:39.088954448,Emergency,West,12892,7870,84,2237,1915,11311,8193,5022
2023-01-06 18:02:08.526426324,Cardiology,South,12973,3162,68,88,5561,10679,18883,9811
2023-01-06 18:54:37.963898196,Oncology,South,5481,2658,47,1158,7298,10302,21834,2823
2023-01-06 19:47:07.401370068,Neurology,South,4117,7582,75,4589,1152,6243,10060,-3465
2023-01-06 20:39:36.838841944,General Surgery,West,6482,9037,92,260,4278,10032,22661,-2555
2023-01-06 21:32:06.276313816,Neurology,North,4006,3892,61,4973,233,10119,16768,114
2023-01-06 22:24:35.713785688,Neurology,West,12763,7043,43,7180,2926,12823,16940,5720
2023-01-06 23:17:05.151257564,Cardiology,North,10488,3982,33,7926,5420,9734,8967,6506
2023-01-07 00:09:34.588729436,Pediatrics,South,8760,8871,30,7553,6456,13289,17540,-111
2023-01-07 01:02:04.026201312,Radiology,West,10910,4515,18,249,5904,10837,24045,6395
2023-01-07 01:54:33.463673184,Neurology,South,13328,8827,68,5622,6428,12085,22345,4501
2023-01-07 02:47:02.901145056,Cardiology,North,7694,1027,51,595,2577,13222,22861,6667
2023-01-07 03:39:32.338616932,Oncology,North,8062,1635,24,3700,3305,5374,14498,6427
2023-01-07 04:32:01.776088804,General Surgery,West,5079,3015,11,90,1651,10191,24532,2064
2023-01-07 05:24:31.213560680,Emergency,West,7278,1586,86,5382,1416,5512,11148,5692
2023-01-07 06:17:00.651032552,Radiology,West,2010,8525,78,6817,2649,6174,14523,-6515
2023-01-07 07:09:30.088504424,Orthopedics,West,6880,4622,98,7828,7767,8124,15937,2258
2023-01-07 08:01:59.525976300,Radiology,East,2410,8415,71,7867,6240,11630,17378,-6005
2023-01-07 08:54:28.963448172,General Surgery,East,13131,4470,57,5969,5195,8880,5829,8661
2023-01-07 09:46:58.400920048,Radiology,South,12846,4714,69,2441,7914,11113,24855,8132
2023-01-07 10:39:27.838391920,General Surgery,North,13378,3395,34,2469,6762,10466,17719,9983
2023-01-07 11:31:57.275863792,Cardiology,North,13642,4470,70,185,654,6796,9678,9172
2023-01-07 12:24:26.713335668,Orthopedics,South,2598,7900,19,7735,5491,3124,19259,-5302
2023-01-07 13:16:56.150807540,Neurology,South,2823,7562,79,3558,2509,5205,13170,-4739
2023-01-07 14:09:25.588279416,Neurology,South,9876,9582,74,6059,4104,9467,5578,294
2023-01-07 15:01:55.025751288,Radiology,East,12589,6981,74,1236,1182,11900,15382,5608
2023-01-07 15:54:24.463223160,Cardiology,South,7217,7132,96,975,1633,13024,14680,85
2023-01-07 16:46:53.900695036,Orthopedics,North,9086,2950,61,7538,1409,12596,11082,6136
2023-01-07 17:39:23.338166908,Neurology,South,14306,3637,29,6591,7093,12620,24565,10669
2023-01-07 18:31:52.775638784,Oncology,West,2312,6967,27,2707,7727,4427,8268,-4655
2023-01-07 19:24:22.213110656,Pediatrics,North,13166,7258,16,3889,4197,3292,15539,5908
2023-01-07 20:16:51.650582528,Pediatrics,North,8671,9195,52,3893,4204,12721,11598,-524
2023-01-07 21:09:21.088054404,Neurology,North,8700,8906,14,4013,4709,10504,15366,-206
2023-01-07 22:01:50.525526276,Orthopedics,East,13930,5104,21,6126,2425,11008,14880,8826
2023-01-07 22:54:19.962998152,Emergency,East,4492,8491,56,39,640,13207,23666,-3999
2023-01-07 23:46:49.400470024,Neurology,North,12137,4538,6,2199,6776,5544,18075,7599
2023-01-08 00:39:18.837941896,Emergency,West,2230,3747,64,5614,5694,6222,24572,-1517
2023-01-08 01:31:48.275413772,Emergency,North,5740,2674,61,4088,5883,5259,17504,3066
2023-01-08 02:24:17.712885644,General Surgery,East,12864,9316,85,1620,1004,9920,12233,3548
2023-01-08 03:16:47.150357520,General Surgery,West,13646,9065,77,5739,6177,10385,9745,4581
2023-01-08 04:09:16.587829392,Orthopedics,North,13775,3865,51,313,4054,4246,14009,9910
2023-01-08 05:01:46.025301264,Emergency,East,2043,9450,75,5918,2752,7121,15053,-7407
2023-01-08 05:54:15.462773140,Oncology,West,9532,8026,17,3578,5856,10357,13586,1506
2023-01-08 06:46:44.900245012,Orthopedics,South,10092,9183,78,629,7946,4081,7928,909
2023-01-08 07:39:14.337716888,Neurology,South,13116,8801,26,4273,367,7715,19172,4315
2023-01-08 08:31:43.775188760,Radiology,North,13885,2146,32,5257,5640,6102,17954,11739
2023-01-08 09:24:13.212660632,Oncology,South,9278,5684,59,7251,262,7306,7083,3594
2023-01-08 10:16:42.650132508,Cardiology,East,12462,7801,54,6925,1581,4127,10420,4661
2023-01-08 11:09:12.087604380,Pediatrics,West,5457,1892,82,4114,2980,8740,18536,3565
2023-01-08 12:01:41.525076256,Neurology,North,13141,5313,23,7197,7801,3628,7359,7828
2023-01-08 12:54:10.962548128,Neurology,West,7384,7828,5,5432,3442,6133,13100,-444
2023-01-08 13:46:40.400020000,Neurology,West,12510,4623,95,271,6487,12262,16461,7887
2023-01-08 14:39:09.837491876,Oncology,West,7615,9038,72,6165,4784,13950,17326,-1423
2023-01-08 15:31:39.274963748,Cardiology,East,13577,1359,60,5429,775,6311,14095,12218
2023-01-08 16:24:08.712435624,Radiology,North,7506,2488,92,1107,4924,8513,10451,5018
2023-01-08 17:16:38.149907496,Orthopedics,South,12486,6760,18,837,2211,13026,19254,5726
2023-01-08 18:09:07.587379368,General Surgery,West,4995,1290,68,2668,1921,11183,11850,3705
2023-01-08 19:01:37.024851244,Cardiology,West,5638,5955,91,5034,374,11172,13757,-317
2023-01-08 19:54:06.462323116,Oncology,West,9517,3113,73,1760,5619,10889,16946,6404
2023-01-08 20:46:35.899794992,Neurology,East,13559,7940,88,488,2092,6184,20603,5619
2023-01-08 21:39:05.337266864,Pediatrics,South,5284,6674,26,402,4723,11186,5139,-1390
2023-01-08 22:31:34.774738736,Neurology,West,12534,7264,48,4612,3461,6144,22773,5270
2023-01-08 23:24:04.212210612,Orthopedics,East,10362,7335,53,2630,1265,13906,14969,3027
2023-01-09 00:16:33.649682484,Emergency,East,6341,6473,40,7649,2980,4757,16019,-132
2023-01-09 01:09:03.087154360,Pediatrics,West,11831,2566,73,7443,3000,10309,10284,9265
2023-01-09 02:01:32.524626232,Neurology,West,2616,1479,92,2446,2507,11973,16910,1137
2023-01-09 02:54:01.962098104,Radiology,East,2239,5892,38,2044,2066,7892,15309,-3653
2023-01-09 03:46:31.399569980,Pediatrics,East,8052,6192,41,5669,5427,11330,14896,1860
2023-01-09 04:39:00.837041852,Emergency,West,8454,8558,93,7296,1756,10566,9566,-104
2023-01-09 05:31:30.274513728,General Surgery,East,14685,8097,55,629,5842,12387,16458,6588
2023-01-09 06:23:59.711985600,Cardiology,East,12048,2099,41,7172,6942,4037,17965,9949
2023-01-09 07:16:29.149457472,Oncology,West,11114,3235,29,1505,4142,13714,6372,7879
2023-01-09 08:08:58.586929348,General Surgery,West,6887,9667,90,4533,7420,8122,16428,-2780
2023-01-09 09:01:28.024401220,Neurology,North,3904,1916,9,7764,1756,4675,13170,1988
2023-01-09 09:53:57.461873096,Orthopedics,South,8165,5744,12,4412,2866,5829,15617,2421
2023-01-09 10:46:26.899344968,Cardiology,West,13341,5897,57,7757,2870,8416,17109,7444
2023-01-09 11:38:56.336816840,General Surgery,West,2812,7190,31,3984,2964,5832,19193,-4378
2023-01-09 12:31:25.774288716,Neurology,West,6999,2307,65,6268,6626,13960,12763,4692
2023-01-09 13:23:55.211760588,Cardiology,South,9642,3221,69,4989,4000,8871,17247,6421
2023-01-09 14:16:24.649232464,General Surgery,North,3730,8474,88,75,4372,4245,24932,-4744
2023-01-09 15:08:54.086704336,Orthopedics,East,11023,5974,75,1306,1400,9742,20547,5049
2023-01-09 16:01:23.524176208,Neurology,South,5424,7114,49,5061,6665,10587,21576,-1690
2023-01-09 16:53:52.961648084,Emergency,West,8062,9894,7,3567,7299,13008,8337,-1832
2023-01-09 17:46:22.399119956,Emergency,West,4207,1117,65,792,2863,3799,6298,3090
2023-01-09 18:38:51.836591832,Orthopedics,North,13624,4263,54,346,7480,13646,10804,9361
2023-01-09 19:31:21.274063704,Pediatrics,North,5368,6043,52,5036,1163,5984,18487,-675
2023-01-09 20:23:50.711535576,Orthopedics,North,7471,5667,77,2177,4730,9607,17247,1804
2023-01-09 21:16:20.149007452,Pediatrics,East,4227,5618,51,661,7305,4247,14301,-1391
2023-01-09 22:08:49.586479324,Neurology,South,9639,9963,18,1375,578,13538,16023,-324
2023-01-09 23:01:19.023951200,General Surgery,South,12452,7798,23,3893,4231,13185,18766,4654
2023-01-09 23:53:48.461423072,Pediatrics,North,14817,2287,95,1168,6468,12272,14425,12530
2023-01-10 00:46:17.898894944,Neurology,East,13109,8658,66,6844,3829,13913,24042,4451
2023-01-10 01:38:47.336366820,Neurology,South,13712,9047,10,1015,1635,6710,6200,4665
2023-01-10 02:31:16.773838692,Radiology,West,6380,9290,11,484,5359,10328,11735,-2910
2023-01-10 03:23:46.211310568,Oncology,West,12900,2046,94,6721,7317,9194,24410,10854
2023-01-10 04:16:15.648782440,Neurology,West,3820,6382,17,3316,4130,12403,9757,-2562
2023-01-10 05:08:45.086254312,Pediatrics,South,10840,6444,50,1267,2006,3999,18853,4396
2023-01-10 06:01:14.523726188,Oncology,North,2188,4803,37,1142,5763,11866,24294,-2615
2023-01-10 06:53:43.961198060,Oncology,West,11414,4755,45,665,5007,11239,5671,6659
2023-01-10 07:46:13.398669936,Neurology,North,7221,5482,77,5559,1813,6334,20091,1739
2023-01-10 08:38:42.836141808,Orthopedics,East,10670,9797,83,5792,4052,7556,10136,873
2023-01-10 09:31:12.273613680,Orthopedics,West,8746,3169,73,5632,573,6138,16227,5577
2023-01-10 10:23:41.711085556,Emergency,East,13254,6419,33,2599,2171,4350,23017,6835
2023-01-10 11:16:11.148557428,Oncology,North,12217,1562,11,1194,3633,5493,19096,10655
2023-01-10 12:08:40.586029304,Neurology,South,6612,7460,99,299,3579,13934,23108,-848
2023-01-10 13:01:10.023501176,Radiology,North,3888,6938,58,1213,6843,11427,15117,-3050
2023-01-10 13:53:39.460973048,Orthopedics,West,3550,5000,15,6435,7706,4089,22391,-1450
2023-01-10 14:46:08.898444924,Radiology,West,9059,9211,46,951,4787,11239,19684,-152
2023-01-10 15:38:38.335916796,Neurology,North,13108,5637,87,7078,2087,10607,8080,7471
2023-01-10 16:31:07.773388672,Neurology,West,7233,4960,9,5080,2503,13659,18370,2273
2023-01-10 17:23:37.210860544,General Surgery,West,7635,4541,91,5004,3526,8655,5840,3094
2023-01-10 18:16:06.648332416,Oncology,East,13447,4157,51,1830,2409,6743,18669,9290
2023-01-10 19:08:36.085804292,General Surgery,South,12998,6861,6,1661,1249,8973,23652,6137
2023-01-10 20:01:05.523276164,Radiology,North,2033,7548,47,7139,3613,12193,10350,-5515
2023-01-10 20:53:34.960748040,General Surgery,East,10487,8121,8,4875,2355,9597,20156,2366
2023-01-10 21:46:04.398219912,Emergency,West,12692,7836,85,532,1240,4010,9987,4856
2023-01-10 22:38:33.835691784,Oncology,East,13971,8306,99,2134,6437,9061,19632,5665
2023-01-10 23:31:03.273163660,Cardiology,South,13768,8177,67,5521,3598,3461,21654,5591
2023-01-11 00:23:32.710635532,General Surgery,North,3429,2314,63,4876,6637,7150,17239,1115
2023-01-11 01:16:02.148107408,Radiology,South,7246,3426,34,7954,6970,3709,22376,3820
2023-01-11 02:08:31.585579280,Orthopedics,South,12381,1939,6,4653,6439,9805,24547,10442
2023-01-11 03:01:01.023051152,Orthopedics,East,3987,9429,92,4719,72,9635,20270,-5442
2023-01-11 03:53:30.460523028,Orthopedics,East,14935,9835,78,5304,6276,8709,21362,5100
2023-01-11 04:45:59.897994900,Pediatrics,South,8271,9376,96,6049,484,10642,7828,-1105
2023-01-11 05:38:29.335466776,Neurology,West,4882,2830,47,1523,4584,8564,5722,2052
2023-01-11 06:30:58.772938648,Oncology,North,11901,8887,22,1213,2261,8797,14639,3014
2023-01-11 07:23:28.210410520,Orthopedics,West,12969,2785,28,1591,422,5482,20034,10184
2023-01-11 08:15:57.647882396,Cardiology,West,13889,9029,41,1152,2407,3845,9319,4860
2023-01-11 09:08:27.085354268,Orthopedics,North,3547,8490,34,2488,2427,10252,17986,-4943
2023-01-11 10:00:56.522826144,Emergency,East,2462,5577,73,3181,6455,6533,7921,-3115
2023-01-11 10:53:25.960298016,Neurology,West,13507,2381,63,1877,6478,13681,7544,11126
2023-01-11 11:45:55.397769888,Radiology,East,8707,1361,27,1691,4476,10432,8212,7346
2023-01-11 12:38:24.835241764,Neurology,North,7305,2059,34,131,7202,5001,17011,5246
2023-01-11 13:30:54.272713636,General Surgery,West,13496,9707,72,5604,5620,11057,21010,3789
2023-01-11 14:23:23.710185512,Radiology,East,2513,6865,45,3270,5082,4515,13960,-4352
2023-01-11 15:15:53.147657384,Radiology,East,14288,9521,55,5194,7184,11412,22535,4767
2023-01-11 16:08:22.585129256,General Surgery,West,7174,7412,92,5323,4242,10108,21930,-238
2023-01-11 17:00:52.022601132,Oncology,North,5566,4141,71,2983,6417,12047,8793,1425
2023-01-11 17:53:21.460073004,General Surgery,South,5803,6638,19,52,4937,8172,17667,-835
2023-01-11 18:45:50.897544876,Pediatrics,East,13879,4739,60,6182,385,9401,9267,9140
2023-01-11 19:38:20.335016752,Radiology,North,5938,1292,69,7458,4161,10711,15297,4646
2023-01-11 20:30:49.772488624,Radiology,West,13681,7030,78,1505,5808,10616,16136,6651
2023-01-11 21:23:19.209960500,General Surgery,East,3471,6405,94,4433,6638,10263,19515,-2934
2023-01-11 22:15:48.647432372,Oncology,East,10003,1359,59,6537,6362,6729,12361,8644
2023-01-11 23:08:18.084904244,Orthopedics,East,2337,2609,80,5115,2127,6855,23013,-272
2023-01-12 00:00:47.522376120,Emergency,North,9051,2360,69,2098,2335,5831,11836,6691
2023-01-12 00:53:16.959847992,Cardiology,East,9444,1623,6,2933,4517,9564,13384,7821
2023-01-12 01:45:46.397319868,Oncology,East,13273,2565,15,5311,4595,7406,19082,10708
2023-01-12 02:38:15.834791740,Pediatrics,West,5412,2920,80,6862,4377,12786,15873,2492
2023-01-12 03:30:45.272263612,Oncology,East,4392,2511,96,6458,3167,12270,18769,1881
2023-01-12 04:23:14.709735488,Neurology,North,2976,8546,46,3865,5985,5741,10551,-5570
2023-01-12 05:15:44.147207360,Orthopedics,West,6978,7487,7,7280,5358,10463,19990,-509
2023-01-12 06:08:13.584679236,Orthopedics,South,12437,5713,45,2162,7220,3242,21332,6724
2023-01-12 07:00:43.022151108,Radiology,West,6068,6919,53,5890,3505,7327,10478,-851
2023-01-12 07:53:12.459622980,Orthopedics,East,11895,8929,87,6988,5831,8202,14757,2966
2023-01-12 08:45:41.897094856,Orthopedics,South,2871,9766,86,3937,6627,6204,22578,-6895
2023-01-12 09:38:11.334566728,General Surgery,West,5409,3001,41,3822,3067,5068,16261,2408
2023-01-12 10:30:40.772038604,Orthopedics,East,4589,1396,96,7184,2781,3566,16551,3193
2023-01-12 11:23:10.209510476,Orthopedics,West,14744,6675,99,7164,2942,3534,21162,8069
2023-01-12 12:15:39.646982348,Cardiology,North,3549,5497,11,2880,7236,6026,14526,-1948
2023-01-12 13:08:09.084454224,Pediatrics,East,13699,2511,42,7373,7839,11457,23446,11188
2023-01-12 14:00:38.521926096,Radiology,North,6461,3692,62,4352,71,4021,9769,2769
2023-01-12 14:53:07.959397972,General Surgery,East,4621,3032,9,7255,4757,5545,14190,1589
2023-01-12 15:45:37.396869844,Orthopedics,North,4529,7988,65,7541,7013,3868,18393,-3459
2023-01-12 16:38:06.834341716,Radiology,South,12349,6872,87,3384,6702,10340,5098,5477
2023-01-12 17:30:36.271813592,Pediatrics,North,9162,5734,81,4618,256,7129,18078,3428
2023-01-12 18:23:05.709285464,General Surgery,West,12548,8639,43,6722,1610,10676,13881,3909
2023-01-12 19:15:35.146757340,Emergency,East,10351,5252,32,5324,1317,11555,16057,5099
2023-01-12 20:08:04.584229212,Orthopedics,West,12294,5709,61,822,1718,9207,23386,6585
2023-01-12 21:00:34.021701084,Radiology,North,13000,2908,6,7253,2693,9823,14564,10092
2023-01-12 21:53:03.459172960,Oncology,East,12191,6077,74,3112,6739,13350,21807,6114
2023-01-12 22:45:32.896644832,General Surgery,North,8399,2275,83,6126,1279,8070,8441,6124
2023-01-12 23:38:02.334116708,General Surgery,South,4581,1058,32,616,1853,3917,21171,3523
2023-01-13 00:30:31.771588580,Radiology,South,8565,4923,41,4026,1297,6728,11667,3642
2023-01-13 01:23:01.209060452,Orthopedics,South,13185,1616,93,3613,849,3297,5579,11569
2023-01-13 02:15:30.646532328,Neurology,North,9105,4671,59,2328,3142,7031,20381,4434
2023-01-13 03:08:00.084004200,Cardiology,North,8956,6783,98,4351,3999,13136,14580,2173
2023-01-13 04:00:29.521476076,Oncology,South,4934,2711,92,1343,7385,13425,8241,2223
2023-01-13 04:52:58.958947948,Oncology,North,4311,2342,86,216,4119,13005,22788,1969
2023-01-13 05:45:28.396419820,Neurology,West,4795,5752,5,5222,4591,8577,8399,-957
2023-01-13 06:37:57.833891696,Orthopedics,North,6328,5932,7,5528,885,9838,19706,396
2023-01-13 07:30:27.271363568,General Surgery,West,8823,2023,75,449,7861,5733,10763,6800
2023-01-13 08:22:56.708835444,General Surgery,South,6328,7965,89,7841,5366,5218,12320,-1637
2023-01-13 09:15:26.146307316,Cardiology,North,5588,1733,18,7094,946,4337,11834,3855
2023-01-13 10:07:55.583779188,Oncology,South,5116,9589,52,1721,395,10837,15555,-4473
2023-01-13 11:00:25.021251064,Cardiology,East,6653,1461,41,1279,4953,7528,19500,5192
2023-01-13 11:52:54.458722936,Oncology,North,5747,9329,7,1109,4561,8956,18489,-3582
2023-01-13 12:45:23.896194812,Orthopedics,North,8824,1761,53,3765,3907,4574,16550,7063
2023-01-13 13:37:53.333666684,Emergency,South,12141,1592,60,7796,5665,12669,12576,10549
2023-01-13 14:30:22.771138556,Oncology,South,3459,6696,93,6016,214,5149,13574,-3237
